id,owner,deal_stage,updated_at,created_at,age_in_days,deferred_reason,not_interested_reasons,no_requirement_reasons,next_reach_out_date,comments,source_of_the_deal,head_office_city,country,number_of_outlets
2003849095,KS,Won,09-14-2020 16:54:00,11-19-2019 16:49:00,118,,,,,,Cold call/email,Mumbai,India,120
2003852084,PN,Deal Deferred,02-26-2021 8:55:00,11-20-2019 18:45:00,486,Happy Using Competitor,,,44285,,Cold call/email,Kolkata,India,14
2003861044,PN,Demo Done,03-18-2021 12:45:00,11-25-2019 17:07:00,481,,,,,,Cold call/email,Pune,India,25
2003864605,DJ,Won,02-14-2020 12:06:00,11-26-2019 18:01:00,0,,,,,,,Hyderabad,India,9
2003866536,JM,Deal Deferred,8-28-2020 19:22:00,11-27-2019 12:30:00,479,,,,,,Cold call/email,Mumbai,India,13
2003869222,DS,Deal Deferred,02/08/2021 18:02,11-28-2019 17:21:00,478,,,,,,Cold call/email,Jaipur,India,10
2003870351,JM,Won,3-24-2020 17:49:00,11-29-2019 13:36:00,53,,,,,,Web Form,Delhi NCR,India,1
2003875843,MJ,Lost,10/09/2020 09:22,12/01/2019 19:43,39,,,,,,Cold call/email,Delhi NCR,India,14
2003876282,MJ,Lost,10/09/2020 09:31,12/02/2019 13:34,212,,,,,,Cold call/email,Delhi NCR,India,9
2003879579,SS,Lost,09-15-2020 23:22:00,12/03/2019 12:04,7,,,,,,Web Form,Bangalore,India,1
2003879622,MJ,Deal Deferred,03/10/2021 21:02,12/03/2019 12:46,473,,,,,,Cold call/email,Lucknow,India,4
2003880142,PN,Contact made,1-28-2021 15:36:00,12/03/2019 18:09,473,,,,,,Cold call/email,Hyderabad,India,5
2003881945,MJ,Deal Deferred,12-23-2020 23:28:00,12/04/2019 08:18,472,,,,,,Cold call/email,Chandigarh,India,8
2003882353,SS,Right Contact Made,02/09/2021 12:53,12/04/2019 16:06,472,,,,,,Cold call/email,Hyderabad,India,15
2003885220,JM,Contact Made,08/11/2020 12:09,12/05/2019 17:55,471,,,,,,Cold call/email,Mumbai,India,3
2003887367,DS,Deal Deferred,03/17/21 19:33,12/06/2019 18:00,470,,,,,,Cold call/email,Mumbai,India,6
2003950018,MJ,Won,10/09/2020 09:31,12/09/2019 15:39,64,,,,,,Cold call/email,Delhi NCR,India,12
2003952449,MJ,Contact made,02/03/2021 10:17,12/10/2019 12:47,466,,,,,,Cold call/email,Bhubaneswar,India,4
2003952469,MJ,Deal Deferred,11/02/2020 22:11,12/10/2019 13:10,466,,,,,,Cold call/email,Delhi NCR,India,7
2003952995,DS,Deal Deferred,03/16/21 19:40,12/10/2019 17:37,466,,,,,,Web Form,Delhi NCR,India,10
2003955782,MJ,Deal Deferred,11/02/2020 22:11,12/11/2019 17:28,465,,,,,,Cold call/email,Delhi NCR,India,3
2003957597,DS,New,02/02/2021 19:34,12/12/2019 13:19,464,,,,,,Cold call/email,Mumbai,India,20
2003959675,PN,Deal Deferred,02/12/2021 17:35,12-13-2019 12:05:00,463,,,,,,Cold call/email,Ahmedabad,India,5
2003959733,PN,Contact made,01/28/21 15:36,12-13-2019 13:13:00,463,,,,,,Cold call/email,Ahmedabad,India,6
2003960208,DS,Deal Deferred,02/12/2021 17:57,12-13-2019 18:52:00,463,,,,,,Cold call/email,Mumbai,India,6
2003963624,JM,Lost,08/28/20 19:25,12-16-2019 19:55:00,123,,,,,,Web Form,Bangalore,India,1
2003967520,PN,Contact made,03/17/21 18:34,12-18-2019 11:31:00,458,,,,,,Cold call/email,Bhopal,India,17
2003967524,DS,Deal Deferred,11/17/20 18:16,12-18-2019 11:40:00,458,,,,,,Cold call/email,Bhopal,India,6
2003970737,DS,Deal Deferred,12/02/2020 19:35,12-19-2019 16:42:00,457,,,,,,Cold call/email,Surat,India,7
2003974928,DS,Deal Deferred,3-18-2021 21:05:00,12-23-2019 16:23:00,453,,,,,,Cold call/email,Mumbai,India,12
2003976623,JM,Contact Made,09/01/2020 11:32,12-24-2019 13:21:00,452,,,,,,Cold call/email,Delhi NCR,India,3
2003976687,PN,Contact made,3-19-2021 16:36:00,12-24-2019 14:48:00,452,,,,,,Cold call/email,Pune,India,11
2003978086,PN,Contact made,1-28-2021 15:36:00,12-26-2019 12:06:00,450,,,,,,Cold call/email,Pune,India,18
2003978098,JM,Deal Deferred,07/01/2020 11:45,12-26-2019 12:19:00,450,,,,,,Cold call/email,Pune,India,3
2003978265,MJ,Deal Deferred,01/07/2021 23:51,12-26-2019 16:55:00,450,,,,,,Cold call/email,Mumbai,India,2
2003978321,PN,Contact made,01-28-2021 15:36:00,12-26-2019 18:31:00,450,,,,,,Cold call/email,Bangalore,India,8
2003978406,MJ,Deal Deferred,03/09/2021 22:35,12-26-2019 20:24:00,450,,,,,,Cold call/email,Jaipur,India,4
2003979384,JM,Deal Deferred,07/01/2020 11:45,12-27-2019 12:39:00,449,,,,,,Cold call/email,Bangalore,India,6
2003979784,PN,Deal Deferred,01/30/21 11:46,12-27-2019 17:18:00,449,,,,,,Cold call/email,Hyderabad,India,2
2003982367,PN,Contact made,01/28/21 15:36,12-30-2019 15:43:00,446,,,,,,Cold call/email,Chennai,India,7
2003982387,SS,Right Contact Made,02/09/2021 12:55,12-30-2019 16:03:00,446,,,,,,Cold call/email,Chennai,India,4
2003982388,PN,Demo Done,03/18/21 16:14,12-30-2019 16:03:00,446,,,,,,Cold call/email,Mumbai,India,32
2003982412,SS,Deferred,1-22-2021 12:33:00,12-30-2019 16:32:00,446,No Response,,,44292,No response tried on all the online numbers,Cold call/email,Chennai,India,3
2003982562,SS,Deferred,12/01/2020 12:49,12-30-2019 18:57:00,446,,,,,,Cold call/email,Chennai,India,4
2003984727,JHM,Lost,02/19/21 22:36,12-31-2019 11:14:00,413,,,,,,Cold call/email,Chennai,India,58
2003988691,SS,Right Contact Made,02/09/2021 12:57,01/02/2020 14:02,443,,,,,,Cold call/email,Chennai,India,6
2003989203,SS,Contact Made,02/09/2021 12:57,01/02/2020 18:47,443,,,,,,Cold call/email,Bangalore,India,3
2003990687,JM,Deal Deferred,07/01/2020 11:54,01/03/2020 13:13,442,,,,,,Cold call/email,Chennai,India,3
2003990840,AIB,Won,09/10/2020 18:19,01/03/2020 15:31,67,,,,,,Cold call/email,Hyderabad,India,4
2003991142,PN,Deal Deferred,01/30/21 11:46,01/03/2020 17:40,442,,,,,,Cold call/email,Hyderabad,India,5
2003991181,SS,Lost,12/02/2020 16:30,01/03/2020 18:25,334,,,,,,Cold call/email,Hyderabad,India,7
2003991186,DJ,Deal Deferred,08/10/2020 11:10,01/03/2020 18:29,442,,,,,,Cold call/email,Ahmedabad,India,9
2003993542,MJ,Contact made,03/04/2021 22:15,01/05/2020 22:06,440,,,,,,Cold call/email,Bhopal,India,4
2003993976,JHM,New,02/08/2021 17:08,01/06/2020 08:59,439,,,,,,Cold call/email,Chennai,India,7
2003993995,JM,Contact made,07/03/2020 17:44,01/06/2020 09:23,439,,,,,,Cold call/email,Ahmedabad,India,3
2003994125,SS,Deferred,03/04/2021 11:54,01/06/2020 12:19,439,,,,,,Cold call/email,Chennai,India,3
2003994158,JHM,New,03-17-2021 23:56:00,01/06/2020 13:33,439,,,,,,Cold call/email,Chennai,India,6
2003996787,MJ,Won,07/22/20 18:38,01/07/2020 18:02,195,,,,,,Cold call/email,Delhi NCR,India,6
2003996901,JM,Deal Deferred,07/01/2020 12:38,01/07/2020 19:27,438,,,,,,POS Partners,Bangalore,India,1
2004017107,DJ,Contact made,10/12/2020 18:38,1-15-2020 14:24:00,430,,,,,,Cold call/email,Lucknow,India,2
2004024752,SS,Won,10-13-2020 23:33:00,1-16-2020 19:21:00,272,,,,,,Web Form,Delhi NCR,India,1
2004032282,SS,Won,06/11/2020 17:42,01/21/20 13:42,2,,,,,,Web Form,Chandigarh,India,1
2004035293,SS,Won,9-14-2020 21:36:00,01/22/20 10:41,6,,,,,,Web Form,Delhi NCR,India,1
2004048188,JM,Deal Deferred,07/01/2020 12:38,01/27/20 14:11,418,,,,,,Cold call/email,Pune,India,7
2004076562,JM,Deal Deferred,07/01/2020 12:38,02/05/2020 15:44,409,,,,,,Cold call/email,Hyderabad,India,2
2004076686,JM,Contact made,07/03/2020 17:42,02/05/2020 17:08,409,,,,,,Cold call/email,Pune,India,3
2004088467,AIB,Won,09/10/2020 18:19,02/11/2020 17:34,15,,,,,,Chat,Bangalore,India,9
2004108114,JM,Deal Deferred,07/01/2020 11:55,02/20/20 14:41,394,,,,,,Web Form,Chennai,India,1
2004124251,MJ,Deal Deferred,11/02/2020 22:10,02/27/20 14:15,387,,,,,,Cold call/email,Lucknow,India,2
2004124254,MJ,Deal Deferred,01/07/2021 23:33,02/27/20 14:17,387,,,,,,Cold call/email,Lucknow,India,4
2004124665,DS,Deal Deferred,03/19/21 12:27,02/27/20 19:05,387,,,,,,Web Form,Chennai,India,48
2004251229,DS,Deal Deferred,01/06/2021 19:45,03/09/2020 03:39,377,,,,,,Cold call/email,Ahmedabad,India,6
2004264282,DS,Won,01/29/21 17:41,03/12/2020 15:45,298,,,,,,Aahar 2020,Indore,India,4
2004268953,DJ,New,11-27-2020 9:18:00,03/16/20 15:51,369,,,,,,Aahar 2020,Delhi NCR,India,1
2004268991,JM,Contact made,07/03/2020 18:08,03/16/20 16:25,369,,,,,,POS Partners,Chennai,India,1
2004281513,DJ,New,11/02/2020 22:10,03/17/20 9:55,368,,,,,,Aahar 2020,Delhi NCR,India,1
2004281524,DJ,New,11-23-2020 22:02:00,3-17-2020 10:06:00,368,,,,,,Aahar 2020,Delhi NCR,India,1
2004281539,DJ,New,12-15-2020 15:20:00,3-17-2020 10:18:00,368,,,,,,Aahar 2020,Delhi NCR,India,1
2004281545,DJ,New,11-23-2020 22:03:00,3-17-2020 10:23:00,368,,,,,,Aahar 2020,Delhi NCR,India,1
2004281654,DJ,New,11-25-2020 22:03:00,3-17-2020 12:47:00,368,,,,,,Aahar 2020,Delhi NCR,India,1
2004281664,DJ,New,11/06/2020 19:55,3-17-2020 12:49:00,368,,,,,,Aahar 2020,Delhi NCR,India,1
2004281707,JM,Contact made,11-30-2020 19:59:00,3-17-2020 13:06:00,368,,,,,,Web Form,Delhi NCR,India,1
2004283516,MJ,Won,10/31/20 20:15,3-18-2020 16:30:00,228,,,,,,Chat,Kolkata,India,1
2004287832,AR,Lost,03/10/2021 17:48,3-20-2020 19:57:00,355,,,,,,Ola Database,Bangalore,India,13
2004381752,DS,Won,08/30/20 22:59,4-20-2020 19:45:00,16,,,,,,Cold call/email,Bangalore,India,1
2004396844,SS,Won,06/09/2020 11:48,4-27-2020 13:01:00,3,,,,,,Cold call/email,Kolkata,India,1
2004433750,SS,Won,06-16-2020 16:53:00,05/05/2020 18:02,38,,,,,,Referral,Mumbai,India,2
2004463815,DS,Deal Deferred,02/12/2021 17:45,05/11/2020 18:18,313,,,,,,Web Form,Mumbai,India,5
2004468584,MJ,Deal Deferred,02/08/2021 13:43,05/12/2020 15:54,312,,,,,,Aahar 2020,Delhi NCR,India,1
2004502111,SS,Won,06/11/2020 17:55,5-18-2020 12:48:00,3,,,,,,Web Form,Delhi NCR,India,1
2004519262,SS,Won,06/29/20 19:16,5-20-2020 13:48:00,16,,,,,,Web Form,Delhi NCR,India,2
2004557442,SS,Deal Deferred,01/14/21 6:27,06/02/2020 12:26,291,,,,,,Web Form,Bangalore,India,1
2004557708,SS,Lost,09/14/20 19:12,06/02/2020 16:20,104,,,,,,Web Form,Delhi NCR,India,1
2004566191,SS,Won,06/30/20 11:55,06/08/2020 13:46,1,,,,,,Web Form,Bangalore,India,1
2004568239,JM,Won,12/01/2020 16:15,06/09/2020 15:43,20,,,,,,Cold call/email,Hyderabad,India,1
2004568410,DS,Deal Deferred,11-24-2020 20:27:00,06/09/2020 18:01,284,,,,,,Cold call/email,Hyderabad,India,2
2004569914,AR,Lost,03/10/2021 14:50,06/10/2020 16:00,273,,,,,,Cold call/email,Hyderabad,India,10
2004571210,DJ,Deferred,09/16/20 12:42,06/11/2020 11:09,282,,,,,,Grocery Database 10th June,Mumbai,India,172
2004571302,DJ,Contact made,08/02/2020 15:34,06/11/2020 11:10,282,,,,,,Grocery Database 10th June,Bangalore,India,1
2004571319,DS,Deal Deferred,01/13/21 20:39,06/11/2020 11:10,282,,,,,,Grocery Database 10th June,Bangalore,India,2
2004600975,SS,Lost,07-13-2020 16:11:00,06-25-2020 20:11:00,18,,,,,,Cold call/email,Delhi NCR,India,4
2004606216,AIB,Won,08/28/20 19:24,06/30/20 15:37,29,,,,,,POS Partners,Chennai,India,2
2004607557,AIB,Won,07/01/2020 10:48,07/01/2020 10:46,-5,,,,,,Phone,Mumbai,India,1
2004633253,DS,Won,09/03/2020 19:11,07/20/20 14:04,10,,,,,,Web Form,Jaunpur,India,1
2004633516,SS,Won,08/04/2020 12:14,07/20/20 18:13,1,,,,,,Cold call/email,Delhi NCR,India,7
2004638490,MJ,Won,09/23/20 10:45,07/23/20 14:00,59,,,,,,Drip campaign,Pune,India,20
2004646511,AIB,New,02/03/2021 15:27,07/29/20 14:22,234,,,,,,Chat,Dehradun,India,1
2004653142,PN,Won,01/30/21 11:47,08/03/2020 15:55,29,,,,,,Chat,Mysore,India,10
2004663983,SS,Deal Deferred,01-14-2021 6:27:00,08/10/2020 15:15,222,,,,,,Phone,Bangalore,India,2
2004664154,AIB,Won,09-30-2020 19:27:00,08/10/2020 19:12,51,,,,,,Food Aggregators,Mumbai,India,931
2004664341,DJ,New,10-13-2020 17:47:00,08/10/2020 21:10,222,,,,,,Ola Database,Bangalore,India,1
2004664381,DS,Deal Deferred,11/25/20 17:15,08/10/2020 21:30,222,,,,,,Ola Database,Mumbai,India,1
2004664498,DS,Deal Deferred,02/12/2021 17:49,08/10/2020 22:25,222,No Response,,,44384,not responding on calls or texts,Ola Database,Kolkata,India,1
2004666068,DJ,New,10/13/20 18:51,08/11/2020 21:04,221,,,,,,Ola Database,Mumbai,India,1
2004678783,DS,Deal Deferred,03/15/21 22:21,08/20/20 20:47,212,,,,,,Referral,Delhi NCR,India,2
2004678827,SS,Deal Deferred,09-24-2020 23:22:00,08/20/20 21:06,212,,,,,,Chat,Mumbai,India,1
2004682353,SS,Deferred,11/26/20 17:06,08/24/20 17:40,208,,,,,,Cold call/email,Chennai,India,1
2004683911,SS,Deferred,01/25/21 16:46,08/25/20 10:07,207,Happy Using Competitor,,,44293,Satisfied with Pet Pooja are not facing any issues,Cold call/email,Chennai,India,3
2004700037,PN,Deal Deferred,01/30/21 11:47,09/03/2020 16:56,198,,,,,,Drip campaign,Madurai,India,1
2004703358,SS,Won,10/07/2020 18:47,09/06/2020 21:31,30,,,,,,Chat,Chennai,India,1
2004704562,MJ,Deal Deferred,03-16-2021 20:54:00,09/07/2020 18:49,194,,,,,,Chat,Bangalore,India,1
2004711808,SS,Deal Deferred,09/24/20 23:23,09/11/2020 14:52,190,,,,,,Chat,Delhi NCR,India,1
2004714764,SS,Deal Deferred,01-14-2021 6:28:00,09/14/20 16:35,187,,,,,,Drip campaign,Bangalore,India,1
2004714797,SS,Deal Deferred,10-30-2020 14:19:00,09/14/20 17:01,187,,,,,,Chat,Coimbatore,India,1
2004717247,SS,Deal Deferred,01-14-2021 6:28:00,09/15/20 19:11,186,,,,,,Chat,Lucknow,India,1
2004728806,SS,Won,10/01/2020 15:10,09-22-2020 19:49:00,9,,,,,,Phone,Mumbai,India,2
2004797670,DS,Deal Deferred,02/23/21 20:36,10/09/2020 15:08,162,,,,,,Phone,Chandigarh,India,1
2004809046,SS,Deferred,02/09/2021 12:54,10-16-2020 17:07:00,155,,,,,,Cold call/email,Bangalore,India,16
2004811572,DS,Won,01-20-2021 14:23:00,10-19-2020 13:12:00,92,,,,,,Web Form,Delhi NCR,India,1
2004811625,PN,Contact made,02/02/2021 17:55,10-19-2020 13:51:00,152,,,,,,Chat,Delhi NCR,India,3
2004811990,AR,Lost,03/15/21 14:39,10-19-2020 18:41:00,147,,,,,,Cold call/email,Bangalore,India,19
2004812053,SS,Deferred,10/21/20 14:55,10-19-2020 19:03:00,152,,,,,,Cold call/email,Bangalore,India,12
2004813324,SS,Contact Made,02/09/2021 12:56,10-20-2020 9:59:00,151,,,,,,Cold call/email,Bangalore,India,11
2004813991,SS,Deferred,02/09/2021 12:59,10-20-2020 19:28:00,151,,,,,,Cold call/email,Bangalore,India,10
2004815197,AR,Demo Done,03-17-2021 17:08:00,10-21-2020 10:51:00,150,,,,,,Cold call/email,Bangalore,India,5
2004815199,SS,Deferred,02-17-2021 10:30:00,10/21/20 10:53,150,,,,,,Cold call/email,Bangalore,India,8
2004815584,SS,Lost,10-27-2020 14:08:00,10/21/20 16:46,6,,,,,,Cold call/email,Bangalore,India,8
2004823193,MJ,Lost,12/14/20 20:47,10/26/20 18:39,49,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,12
2004823194,MJ,Contact made,01/06/2021 21:45,10-26-2020 18:39:00,145,,,,,,Lead Sourcing - Food Aggregators,,India,12
2004823201,MJ,Deal Deferred,11/23/20 17:31,10-26-2020 18:39:00,145,,,,,,Lead Sourcing - Food Aggregators,Ahmedabad,India,11
2004823204,MJ,Deal Deferred,11/10/2020 23:26,10-26-2020 18:39:00,145,,,,,,Lead Sourcing - Food Aggregators,,India,11
2004823207,MJ,Contact made,01/06/2021 21:46,10-26-2020 18:39:00,145,,,,,,Lead Sourcing - Food Aggregators,,India,11
2004826994,SS,Deal Deferred,01-14-2021 6:28:00,10-28-2020 18:26:00,143,,,,,,Web Form,Bangalore,India,10
2004828797,MJ,New,02/09/2021 18:42,10/29/20 13:46,142,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,16
2004828806,DS,Lost,01/22/21 18:16,10/29/20 13:46,85,,,,,,Lead Sourcing - Food Aggregators,Chennai,India,15
2004828817,DS,Deal Deferred,01-13-2021 19:08:00,10/29/20 13:46,142,No Requirement,,Not Listed on Aggregators,,not planning for any new aggregator addition,Lead Sourcing - Food Aggregators,Delhi NCR,India,15
2004828827,DS,Contact made,11-20-2020 19:54:00,10/29/20 13:46,142,,,,,,Lead Sourcing - Food Aggregators,Mumbai,India,14
2004828833,DS,Deal Deferred,02/08/2021 12:58,10/29/20 13:46,142,Not Interested,Non- Tech Savvy,,44400,says not interested. not using an POS solution also. happy using partner apps,Lead Sourcing - Food Aggregators,Kolkata,India,14
2004828850,MJ,New,02/09/2021 18:42,10-29-2020 13:46:00,142,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,13
2004828896,SS,Deferred,02-24-2021 18:20:00,10-29-2020 13:48:00,142,,,,,,Lead Sourcing - Food Aggregators,,India,8
2004828905,SS,Deferred,02/10/2021 12:02,10-29-2020 13:48:00,142,,,,,,Lead Sourcing - Food Aggregators,,India,8
2004828923,SS,Contact Made,02/09/2021 12:55,10-29-2020 13:48:00,142,,,,,,Lead Sourcing - Food Aggregators,Hyderabad,India,8
2004828926,SS,Deal Deferred,01/13/21 12:07,10-29-2020 13:48:00,142,Not Interested,Cash Crunch,,,Not interested to invest money as he is getting very less number of orders.,Lead Sourcing - Food Aggregators,Mumbai,India,3
2004828935,SS,Deferred,02/16/21 13:50,10-29-2020 13:48:00,142,,,,,,Lead Sourcing - Food Aggregators,,India,8
2004829358,SS,Lost,11/02/2020 11:05,10-29-2020 18:11:00,4,,,,,,Cold call/email,Bhubaneswar,India,7
2004831498,MJ,Deal Deferred,3-16-2021 20:53:00,10-30-2020 21:26:00,141,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,14
2004831500,MJ,Lost,01-14-2021 22:07:00,10/30/20 21:26,76,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,14
2004831514,MJ,Contact made,3-18-2021 23:51:00,10/30/20 21:26,141,,,,,,Lead Sourcing - Food Aggregators,,India,13
2004831516,MJ,Lost,12-14-2020 22:12:00,10/30/20 21:26,45,,,,,,Lead Sourcing - Food Aggregators,,India,13
2004831527,MJ,Contact made,03/02/2021 19:41,10-30-2020 21:26:00,141,,,,,,Lead Sourcing - Food Aggregators,,India,12
2004832566,MJ,Won,11/05/2020 10:14,10-31-2020 18:39:00,4,,,,,,Web Form,Jaipur,India,1
2004833715,DS,Contact made,3-16-2021 19:21:00,11/02/2020 15:47,138,,,,,,Lead Sourcing - Food Aggregators,Pune,India,17
2004847872,SS,Deal Deferred,01/14/21 6:28,11/10/2020 18:35,130,,,,,,Phone,Mumbai,India,6
2004849600,SS,Won,11-16-2020 17:46:00,11/11/2020 18:12,5,,,,,,Chat,Raipur,India,3
2004871073,MJ,Contact made,3-15-2021 21:25:00,11-23-2020 5:41:00,117,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,11
2004881687,SS,Deal Deferred,01-14-2021 6:28:00,11-30-2020 16:47:00,110,,,,,,Web Form,Bangalore,India,4
2004883918,AR,Deal Deferred,3-16-2021 12:34:00,12/01/2020 13:22,109,Not Interested,,,,,Lead Sourcing - Food Aggregators,Bangalore,India,11
2004883956,AR,Contact made,03/09/2021 12:47,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Bangalore,India,10
2004883969,PN,Contact made,1-28-2021 15:37:00,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Pune,India,10
2004883974,AR,Deal Deferred,3-16-2021 15:12:00,12/01/2020 13:31,109,Not Interested,,,,,Lead Sourcing - Food Aggregators,Bangalore,India,10
2004883976,PN,Contact made,01-28-2021 15:37:00,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Mumbai,India,10
2004883991,PN,Contact made,01-28-2021 15:37:00,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Mumbai,India,10
2004883992,DS,Deal Deferred,01/05/2021 19:22,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,10
2004883993,PN,Contact made,1-28-2021 15:37:00,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Mumbai,India,10
2004884004,MJ,New,01/06/2021 21:45,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,10
2004884031,MJ,Lost,01/12/2021 21:10,12/01/2020 13:31,42,,,,,,Lead Sourcing - Food Aggregators,Kolkata,India,9
2004884035,MJ,New,01/06/2021 21:46,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,9
2004884037,MJ,Contact made,03/09/2021 22:30,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,9
2004884043,MJ,Contact made,02/23/21 20:51,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,9
2004884068,SS,Lost,01/12/2021 12:13,12/01/2020 13:31,42,,,,,,Lead Sourcing - Food Aggregators,Bangalore,India,9
2004884073,SS,Lost,12/07/2020 18:30,12/01/2020 13:31,2,,,,,,Lead Sourcing - Food Aggregators,Coimbatore,India,8
2004884080,SS,Deferred,12/07/2020 18:20,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Bangalore,India,8
2004884101,SS,Deferred,12/07/2020 18:20,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Bangalore,India,8
2004884102,MJ,Contact made,3-18-2021 23:41:00,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Bhubaneswar,India,8
2004884112,SS,Deferred,1-20-2021 17:42:00,12/01/2020 13:31,109,Not Interested,Cash Crunch,,,Said to call by March,Lead Sourcing - Food Aggregators,Chennai,India,7
2004884137,SS,Contact Made,02/09/2021 12:54,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Mysore,India,7
2004884158,SS,Right Contact Made,02/09/2021 12:54,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Kochi,India,7
2004887945,MJ,New,2-25-2021 19:05:00,12/03/2020 15:34,107,,,,,,Chat,Delhi NCR,India,3
2004889655,PN,Contact made,01-28-2021 15:37:00,12/04/2020 12:00,106,,,,,,Lead Sourcing - Food Aggregators,Mumbai,India,9
2004889675,DS,Lost,12-21-2020 18:24:00,12/04/2020 12:00,17,,,,,,Lead Sourcing - Food Aggregators,Bangalore,India,7
2004889676,JHM,New,02/08/2021 17:08,12/04/2020 12:00,106,,,,,,Lead Sourcing - Food Aggregators,Chennai,India,7
2004889682,SS,Contact Made,02/09/2021 12:55,12/04/2020 12:00,106,,,,,,Lead Sourcing - Food Aggregators,Bangalore,India,7
2004889699,JHM,New,02/08/2021 17:09,12/04/2020 12:00,106,,,,,,Lead Sourcing - Food Aggregators,Kochi,India,7
2004890044,SS,New,02/18/21 18:05,12/04/2020 18:26,106,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,8
2004890050,SS,New,02/18/21 18:09,12/04/2020 18:26,106,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,8
2004890075,SS,New,02/19/21 18:56,12/04/2020 18:26,106,,,,,,Lead Sourcing - Food Aggregators,,India,7
2004890092,SS,New,02/15/21 20:38,12/04/2020 18:26,106,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,7
2004890094,SS,New,02/15/21 20:40,12/04/2020 18:26,106,,,,,,Lead Sourcing - Food Aggregators,,India,7
2004890097,SS,New,02-15-2021 20:43:00,12/04/2020 18:26,106,,,,,,Lead Sourcing - Food Aggregators,,India,7
2004890127,SS,New,02/15/21 20:49,12/04/2020 18:26,106,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,7
2004892727,MJ,Lost,12-23-2020 23:07:00,12/07/2020 11:41,16,,,,,,Chat,Delhi NCR,India,1
2004905176,SS,Lost,12/15/20 12:47,12/10/2020 19:00,5,,,,,,Channel Partner,Bhubaneswar,India,1
2004909726,SS,Won,12-15-2020 10:58:00,12/14/20 18:02,0,,,,,,Referral,Delhi NCR,India,3
2004909748,DS,Won,03/02/2021 19:54,12/14/20 18:23,0,,,,,,Referral,Pune,India,2
2004910240,MJ,Contact made,02/25/21 19:04,12/14/20 23:01,96,,,,,,Cold call/email,Mumbai,India,3
2004914615,AR,Deal Deferred,03/19/21 12:22,12/16/20 18:06,94,Not Interested,,,,,Lead Sourcing - Food Aggregators,Bangalore,India,6
2004914630,JHM,New,02/08/2021 17:09,12/16/20 18:06,94,,,,,,Lead Sourcing - Food Aggregators,Kochi,India,6
2004914631,AR,New,03/17/21 11:43,12/16/20 18:06,94,,,,,,Lead Sourcing - Food Aggregators,Bangalore,India,6
2004914635,MJ,New,12/16/20 18:24,12/16/20 18:06,94,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,7
2004914655,MJ,New,12/16/20 18:25,12/16/20 18:06,94,,,,,,Lead Sourcing - Food Aggregators,Jaipur,India,7
2004924966,SS,Won,01/03/2021 12:47,12-26-2020 14:30:00,0,,,,,,Food Aggregators,Bangalore,India,1
